EDT 474,"Student Teaching- Middle Childhood","Full-time supervised and evaluated teaching in grades four through nine in at least one of the two candidate's concentration subjects. The candidate will demonstrate the knowledge, skills and dispositions required of a beginning middle level teacher. Attendance at weekly seminars is required.",EDT 426,EDT 427,EDT 428,EDT 429
EDT 475,"Student Teaching-Adolescence to Young Adult","Full-time supervised and evaluated teaching in the content area in a junior or senior high school classroom. The candidate will demonstrate the knowledge, skills and dispositions required of a beginning secondary teacher. Attendance at weekly seminars is required."
EDT 472,"Internship in Prekindergarten Special Needs","Supervised and evaluated teaching in a preschool special education setting. Candidates are to demonstrate the knowledge, skills, attitudes and dispositions needed to comply with the National Association for the Education of Young Children (NAEYC) and the Division for Early Childhood of the Council of Exceptional Children (DEC) guidelines for appropriate practice that are specific to prekindergarten age children with special needs. Field experience required.",EDT 314,EDT 315,EDT 344,EDT 415,EDT 415L
EDT 473,"Student Teaching-Primary Grades","The student teaching experience is a full-time, evaluated experience in a primary setting. The candidate will demonstrate the knowledge, skills and dispositions required of a beginning primary grade teacher.",EDT 412,EDT 413,EDT 414,EDT 415,EDT 415L,EDT 454
EDT 471,"Student Teaching- Foreign Languages P-12","Full-time supervised and evaluated teaching of foreign languages in P-12 classes. The candidate will demonstrate the knowledge, skills and dispositions required of a beginning foreign language teacher. Attendance at weekly seminars is required.",EDT 433
EDT 479,"Student Teaching- Music P-12","Full-time supervised and evaluated teaching in music classes in schools (P-12). The candidate will demonstrate the knowledge, skills and dispositions required of a beginning music teacher. Attendance at a weekly seminar is required.",MUS 242,MUS 250,MUS 331,MUS 332,MUS 335,MUS 450
EDT 476,"Student Teaching- Intervention Specialist: Mild/Moderate","Full-time supervised and evaluated teaching with students demonstrating mild/moderate learning needs. The candidate will demonstrate the knowledge, skills and dispositions of a beginning mild/moderate IS teacher. Attendance at seminars is required. Formal admission to student teaching a full semester in advance.",EDT 442,EDT 442L,EDT 444
EDT 477,"Student Teaching- Art P-12","Full-time supervised and evaluated teaching in art classes in schools (P-12). The candidate will demonstrate the knowledge, skills and dispositions required of a beginning art teacher. Attendance at a weekly seminar is required.",VAE 231,VAE 383,VAE 483
EDT 486,"Comparative Study-Public Education","This course is designed to study the background and development of education as compared to educational systems in other countries. The organizing themes are how social, political and cultural foundations shape schools. Comparisons across countries and cultures will provide a context to understand how educational practices are shaped by culture."
EDT 484,"Intervention Specialist Capstone Seminar","This capstone focuses on the scholarship and practical wisdom needed for mastery of instructional planning, incorporation of developmentally appropriate strategies, along with assessment and evaluation techniques where student learning is the focus for teaching students with disabilities in both general education and special education K-12 settings. The vocational tools of research and theories of learning, unit planning, teaching methodologies and assessment are practiced and mastered through the completion of a teacher performance assessment. Field experience: Full time clinical experience in a K-12 setting under the supervision of university and K-12 faculty.",EDT 442,EDT 442L,EDT 443,EDT 444,EDT 445
EDT 481,"Adolescence to Young Adult Assessment","Student performance assessment is one of the most challenging tasks teachers must create. To do so effectively, teachers must know their state standards, learning goals, and lesson objectives and how they can be measured. The course objectives are aimed at using assessment tools to improve student learning and how the teacher can frame instruction to meet the needs of a diverse group of students. The course will introduce how to analyze data results and communicate assessment results to students, parents, and the school. These objectives will be met by readings, activities, assignments, discussions, lectures, and demonstrations."
EDT 482,"Dyslexia Methods Practicum","This is the second course of a two-course practicum sequence for the dyslexia methods certificate. This course will take place in a local school and will involve one-to-one, supervised tutoring of a student with reading difficulties using a multisensory instructional approach.",EDT 467
EDT 109,"Personal Aspects of Teaching","This course is a candidate's general introduction to education as a profession, and to the University of Dayton. Candidates' personal values, goals, motives and strengths will be identified and reflected upon in relation to the qualities and dispositions necessary to be an effective teacher. This course serves as an introduction to the different program areas (AYA, MCE, ECE, IS and multi-age), to technology in education and to various educational issues. EDT 109 is waived for those candidates who transfer to the University.",EDT 109
EDT 572L,"Introduction to Education of Learners with Mild/Moderate Needs Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to the role and function of the intervention specialist."
EDT 441L,"Adapting Content Standards for Students with Special Needs Laboratory","This lab focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques used by intervention specialists in inclusive and more restrictive settings to address K-12 content area standards. IS students will work with licensed educators to develop an understanding of how to align Ohio's academic content standards with applications and instructional techniques that ensure the achievement of special education students in the general education curriculum. The course emphasizes the role of the intervention specialist in collaboration with general educators in making appropriate accommodations and modifications."
EDT 442L,"Intervention Specialist: Mild/Moderate Field Internship","This field experience is the first semester of the senior level internship, providing the candidate with practice and reflection in mild/moderate intervention specialist settings."
EDT 575L,"Assessment: Mild/Moderate Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to use of assessment instruments and techniques in the school setting."
EDT 576L,"Curriculum: Mild/Moderate Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to curriculum development for students with mild/moderate disabilities."
EDT 313L,"Developmentally Appropriate Practice for Preschool Laboratory","This field experience provides students with an opportunity to work with diverse populations. Placements are made in preschool programs that serve children from low income families, minority children who are at risk or children with identified special needs."
EDT 579L,"Instructional Strategies: Mild/Moderate Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to planning, instruction, and assessment for students with mild/moderate learning needs."
EDT 110,"The Profession of Teaching","This course is designed to study the principal components of effective teaching that facilitate the learning of all students. Students will explore and demonstrate knowledge of current educational issues, the Ohio Standards for the Teaching Profession and other professional standards. Students will provide evidence of the development of professional dispositions and their understanding of the importance of developing a community of learners that respects and appreciates diversity. Students will provide evidence of critical reflection on the teaching process as it relates to incorporating social justice and the Marianist characteristics of education.",EDT 109
EDT 570L,"Educating Diverse Student Populations in Inclusive Settings Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to educating students with special needs in school settings."
EDT 211,"Child Development: Birth to Age Eight","This course focuses on the study of typical physical, motor, social-emotional and aesthetic development of young children ages preconception through eight. Assessment, risk factors, environmental design and guiding behavior are covered. Students will use this knowledge to reflect on and make decisions about practices that serve the needs of young children and their families. This course relies on field experience to be completed at the Bombeck Family Learning Center.",EDT 110,EDT 110L
EDT 212,"Early Childhood Theory and Practice","This course is an introduction to the theory base that drives developmentally appropriate practice for working with young children birth through age eight. It extends knowledge of how children develop and focuses on theories of Piaget, Kohlberg, Skinner, Pavlov, Erikson, Rogers and Vygotsky. Field experience required at the Bombeck Family Learning Center.",EDT 211,EDT 211L
EDT 222,"Middle Childhood to Young Adult Development in a Diverse Society","Examination of early adolescence to young adulthood development within the United States context with an emphasis on socioeconomic diversity.Students will explore the complexity of environmental influences on development and on disparities in outcomes. They will examine the teacher's role in promoting resiliency and positive developmental and educational outcomes.",EDT 110,EDT 110L
EDT 560L,"Early Childhood Program and Personnel Management Laboratory","This course is the first in the early childhood leadership program. Students will explore program and personnel management and human relations in early care and education."
EDT 561E,"Supporting Quality Curriculum and Instruction in Early Care and Education","This course provides opportunities for students to use research to identify and support quality early childhood curriculum, instruction and assessment."
EDT 561L,"Supporting Quality Curriculum and Instruction in Early Care and Education Laboratory","This course consists of planned field experiences providing the opportunity for field reflections for students to use research to identify and support quality early childhood curriculum, instruction and assessment."
EDT 562E,"Regulations, Licensing and the Law in Early Care and Education","This course addresses ethics in early care and education as well as issues related to health, safety and nutrition regulations including first aid, communicable disease, safety policies and practices. Reporting and recognizing child abuse is addressed. Students will learn to respond to regulations, licensing and laws that impact programs for young children."
EDT 207,"Child and Adolescent in Education","Study of the empirical principles of intellectual, moral, physical, personality and social development as related to performance in the classroom. Interpretations for appropriate generic teaching behaviors and developmental causes of behavior problems are discussed.",EDT 110,EDT 110L
EDT 562L,"Regulations, Licensing and the Law in Early Care and Education Laboratory","This course provides a field experience that addresses ethics in early care and education as well as issues related to health, safety and nutrition regulations including first aid, communicable disease, safety policies and practices. Reporting and recognizing child abuse is addressed. Students will learn to respond to regulations, licensing and laws that impact programs for young children."
EDT 563L,"Managing Finances and Marketing in Early Care and Education Laboratory","This course supports students in EDT 563 as they explore managing finances and developing marketing plans in the field of early care and education.",EDT 563,EDT 560,EDT 560L
EDT 431L,"Integrated Language Arts Methods AYA (7-12) Field Internship","This AYA field experience is the first semester of the senior level internship, providing the candidate with practice and reflection in the integrated language arts in an AYA setting."
EDT 565E,"Internship and Practicum in Early Childhood Leadership","This internship serves as the culminating experience where students demonstrate the knowledge, skills and dispositions addressed in the four proceeding early childhood leadership courses. Students complete a six week full-time internship working with/as an early childhood director or administrator.",EDT 561E,EDT 562E
EDT 432L,"Integrated Mathematics Methods AYA (7-12) Field Internship","This AYA field experience is the first semester of the senior level internship, providing the candidate with practice and reflection in a mathematics AYA setting."
EDT 433L,"Foreign Language Methods for AYA (7-12) Field Internship","This AYA field experience is the first semester of the senior level internship, which provides the candidate with practice and reflection in a foreign language AYA setting."
EDT 434L,"Science Methods for AYA (7-12) Field Internship","This AYA field experience is the first semester of the senior level internship, which provides the candidate with practice and reflection in a science AYA setting."
EDT 435L,"Integrated Social Studies Methods for AYA (7-12) Field Internship","This AYA field experience is the first semester of the senior level internship, which provides the candidate with practice and reflection in a social studies AYA setting."
EDT 600L,"Reading Methods Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to planning, instruction and assessment of language arts across the curriculum in school settings."
